annotator_id,comment_id,sentiment,respect,insult,humiliate,status,dehumanize,violence,genocide,attack_defend,hatespeech
claude_modu,6842,4,,,,,,,,,0
claude_modu,20274,3,3.0,3.0,2.0,2.0,0.0,0.0,0.0,3.0,0
claude_modu,14389,1,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0
claude_modu,9213,4,4.0,4.0,4.0,4.0,4.0,1.0,0.0,4.0,2
claude_modu,44044,4,4.0,4.0,3.0,2.0,3.0,1.0,0.0,4.0,2
claude_modu,2371,4,,,,,,,,,1
claude_modu,6454,4,4.0,3.0,3.0,4.0,0.0,0.0,0.0,4.0,0
claude_modu,47554,4,4.0,3.0,3.0,4.0,2.0,0.0,0.0,4.0,0
claude_modu,11911,4,4.0,4.0,4.0,4.0,3.0,1.0,0.0,4.0,1
claude_modu,21073,1,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0
claude_modu,13743,4,4.0,4.0,4.0,4.0,1.0,1.0,0.0,4.0,1
claude_modu,7237,3,3.0,2.0,3.0,3.0,0.0,0.0,0.0,3.0,2
claude_modu,38390,4,3.0,3.0,1.0,3.0,0.0,1.0,0.0,3.0,0
claude_modu,9427,2,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0
claude_modu,25391,4,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,2
claude_modu,1630,4,4.0,4.0,4.0,4.0,4.0,4.0,0.0,4.0,1
claude_modu,31050,4,4.0,3.0,3.0,4.0,4.0,1.0,0.0,4.0,2
claude_modu,34242,3,2.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,0
claude_modu,31475,1,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0
claude_modu,995,4,,,,,,,,,0
claude_modu,31443,4,3.0,3.0,2.0,3.0,1.0,1.0,0.0,3.0,0
claude_modu,10943,2,2.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0
claude_modu,9911,4,4.0,4.0,4.0,3.0,1.0,0.0,0.0,4.0,1
claude_modu,20138,4,,,,,,,,,0
claude_modu,4562,4,4.0,4.0,4.0,4.0,3.0,1.0,0.0,4.0,0
claude_modu,10279,3,4.0,3.0,3.0,3.0,1.0,0.0,0.0,4.0,0
claude_modu,25785,4,,,,,,,,,1
claude_modu,46366,4,2.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,0
claude_modu,16086,4,4.0,3.0,3.0,1.0,0.0,0.0,0.0,2.0,2
claude_modu,2692,4,4.0,4.0,4.0,4.0,1.0,0.0,0.0,4.0,1
claude_modu,34973,4,4.0,4.0,4.0,4.0,4.0,2.0,1.0,4.0,2
claude_modu,28865,1,2.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0
claude_modu,40941,4,4.0,4.0,4.0,4.0,1.0,1.0,0.0,4.0,2
claude_modu,664,1,4.0,4.0,4.0,2.0,2.0,0.0,0.0,2.0,0
claude_modu,38512,4,,,,,,,,,0
claude_modu,25922,4,4.0,4.0,4.0,4.0,4.0,4.0,0.0,4.0,2
claude_modu,9122,4,4.0,4.0,4.0,4.0,2.0,1.0,0.0,4.0,1
claude_modu,41636,4,4.0,4.0,4.0,2.0,2.0,1.0,0.0,4.0,2
claude_modu,39086,4,2.0,2.0,2.0,3.0,0.0,0.0,0.0,2.0,0
claude_modu,29244,1,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0
claude_modu,22705,3,3.0,2.0,2.0,1.0,0.0,0.0,0.0,3.0,0
claude_modu,10256,4,4.0,3.0,2.0,3.0,1.0,1.0,0.0,4.0,0
claude_modu,44997,4,4.0,4.0,4.0,4.0,1.0,1.0,0.0,4.0,2
claude_modu,39035,4,4.0,4.0,3.0,3.0,1.0,0.0,0.0,4.0,2
claude_modu,39668,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
claude_modu,23303,1,0.0,0.0,0.0,,0.0,0.0,0.0,2.0,0
claude_modu,10093,4,4.0,4.0,4.0,4.0,4.0,4.0,1.0,4.0,2
claude_modu,31961,4,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,2
claude_modu,34628,1,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0
claude_modu,10100,4,4.0,4.0,3.0,4.0,1.0,0.0,0.0,4.0,0
claude_modu,43595,3,2.0,3.0,1.0,2.0,0.0,0.0,0.0,1.0,0
claude_modu,37823,4,4.0,3.0,3.0,1.0,1.0,0.0,0.0,3.0,0
claude_modu,45502,4,3.0,3.0,1.0,2.0,0.0,0.0,0.0,1.0,0
claude_modu,423,4,4.0,4.0,4.0,4.0,3.0,1.0,0.0,4.0,2
claude_modu,46044,3,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0
claude_modu,29732,4,4.0,4.0,4.0,4.0,1.0,4.0,0.0,4.0,2
claude_modu,48719,4,4.0,4.0,4.0,4.0,1.0,0.0,0.0,4.0,2
claude_modu,22043,4,4.0,4.0,4.0,4.0,4.0,4.0,1.0,4.0,2
claude_modu,545,4,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,2
claude_modu,30337,4,2.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,0
claude_modu,28256,1,2.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0
claude_modu,49482,4,4.0,3.0,3.0,3.0,1.0,0.0,0.0,3.0,0
claude_modu,3428,4,3.0,2.0,1.0,3.0,0.0,0.0,0.0,3.0,0
claude_modu,7000,4,3.0,2.0,3.0,4.0,1.0,0.0,0.0,3.0,0
claude_modu,46047,4,4.0,4.0,4.0,4.0,4.0,1.0,0.0,4.0,2
claude_modu,29144,4,3.0,2.0,2.0,3.0,0.0,0.0,0.0,3.0,0
claude_modu,26417,4,4.0,3.0,3.0,4.0,3.0,0.0,0.0,4.0,0
claude_modu,33697,4,4.0,4.0,4.0,4.0,4.0,1.0,0.0,4.0,2
claude_modu,23985,4,4.0,4.0,4.0,4.0,4.0,1.0,0.0,4.0,2
claude_modu,11495,4,4.0,4.0,4.0,4.0,3.0,2.0,0.0,4.0,0
claude_modu,8783,4,4.0,4.0,4.0,4.0,4.0,1.0,1.0,4.0,2
claude_modu,25361,1,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0
claude_modu,15535,4,4.0,4.0,4.0,4.0,1.0,1.0,0.0,4.0,2
claude_modu,17766,2,,,,,,,,,0
claude_modu,41122,3,4.0,2.0,3.0,3.0,0.0,0.0,0.0,3.0,0
claude_modu,7894,4,4.0,3.0,3.0,4.0,1.0,2.0,1.0,4.0,0
claude_modu,1054,4,4.0,4.0,4.0,3.0,1.0,0.0,0.0,4.0,1
claude_modu,26998,3,4.0,4.0,4.0,4.0,1.0,0.0,0.0,4.0,0
claude_modu,41686,3,2.0,1.0,2.0,2.0,0.0,0.0,0.0,2.0,0
claude_modu,17158,4,4.0,4.0,4.0,4.0,1.0,0.0,0.0,4.0,2
claude_modu,24488,4,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,2
claude_modu,30967,4,4.0,4.0,4.0,4.0,1.0,1.0,0.0,4.0,0
claude_modu,39321,4,4.0,4.0,4.0,4.0,1.0,1.0,0.0,0.0,2
claude_modu,4811,4,4.0,4.0,4.0,0.0,3.0,4.0,4.0,4.0,2
claude_modu,25872,4,4.0,4.0,4.0,3.0,3.0,1.0,0.0,4.0,2
claude_modu,49844,4,4.0,4.0,4.0,4.0,2.0,1.0,0.0,4.0,1
claude_modu,11055,3,,,,,,,,,0
claude_modu,28790,3,3.0,1.0,1.0,2.0,0.0,0.0,0.0,3.0,0
claude_modu,12264,3,4.0,3.0,3.0,1.0,1.0,0.0,0.0,3.0,0
claude_modu,9433,4,4.0,4.0,4.0,4.0,1.0,1.0,0.0,4.0,2
claude_modu,30979,4,4.0,4.0,4.0,4.0,4.0,0.0,0.0,4.0,2
claude_modu,38219,4,4.0,3.0,3.0,3.0,0.0,1.0,0.0,4.0,0
claude_modu,40296,4,4.0,4.0,4.0,4.0,4.0,1.0,0.0,4.0,2
claude_modu,31609,2,,,,,,,,,0
claude_modu,42679,4,4.0,4.0,4.0,4.0,3.0,1.0,1.0,4.0,2
claude_modu,7601,4,4.0,4.0,4.0,4.0,3.0,1.0,0.0,4.0,2
claude_modu,4013,1,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0
claude_modu,49416,4,4.0,4.0,4.0,4.0,3.0,1.0,0.0,4.0,2
claude_modu,17219,1,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0
claude_modu,38265,4,2.0,0.0,0.0,,0.0,0.0,0.0,2.0,0
claude_modu,32278,3,0.0,0.0,0.0,,0.0,0.0,0.0,2.0,0
claude_modu,6610,4,4.0,3.0,3.0,4.0,1.0,1.0,0.0,4.0,0
claude_modu,17349,1,2.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0
claude_modu,43493,4,4.0,4.0,4.0,4.0,3.0,1.0,0.0,4.0,2
claude_modu,10882,1,0.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,0
claude_modu,18601,1,2.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0
claude_modu,24837,4,4.0,4.0,4.0,4.0,4.0,1.0,0.0,4.0,2
claude_modu,36080,1,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0
claude_modu,15023,4,4.0,4.0,4.0,4.0,2.0,0.0,0.0,4.0,0
claude_modu,35708,3,1.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,0
claude_modu,23275,1,0.0,0.0,0.0,,0.0,0.0,0.0,2.0,0
claude_modu,8565,4,,,,,,,,,1
claude_modu,3723,1,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0
claude_modu,15755,4,,,,,,,,,2
claude_modu,11497,4,3.0,3.0,2.0,3.0,1.0,1.0,0.0,3.0,0
claude_modu,2606,3,4.0,4.0,3.0,3.0,3.0,0.0,0.0,4.0,0
claude_modu,39620,4,4.0,3.0,3.0,3.0,1.0,0.0,0.0,3.0,0
claude_modu,18981,4,4.0,4.0,4.0,4.0,1.0,1.0,0.0,4.0,2
claude_modu,48918,4,4.0,4.0,3.0,4.0,1.0,1.0,1.0,4.0,1
claude_modu,28441,2,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0
claude_modu,17827,4,3.0,3.0,3.0,3.0,1.0,0.0,0.0,3.0,0
claude_modu,14685,1,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0
claude_modu,15663,3,3.0,2.0,2.0,3.0,1.0,0.0,0.0,3.0,0
claude_modu,29587,4,4.0,4.0,4.0,4.0,1.0,1.0,0.0,4.0,2
claude_modu,17550,4,,,,,,,,,0
claude_modu,401,4,,,,,,,,,0
claude_modu,5542,4,4.0,4.0,4.0,3.0,1.0,1.0,0.0,4.0,2
claude_modu,15603,1,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0
claude_modu,7304,4,4.0,4.0,4.0,4.0,3.0,1.0,0.0,4.0,2
claude_modu,33377,4,4.0,3.0,1.0,2.0,0.0,0.0,0.0,4.0,0
claude_modu,23414,4,,,,,,,,,0
claude_modu,35744,4,4.0,4.0,4.0,4.0,1.0,4.0,0.0,4.0,0
claude_modu,47262,4,2.0,1.0,1.0,2.0,0.0,0.0,0.0,2.0,0
claude_modu,47522,4,4.0,4.0,4.0,4.0,4.0,4.0,0.0,4.0,2
claude_modu,37285,1,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0
claude_modu,7391,4,4.0,4.0,4.0,3.0,1.0,1.0,0.0,4.0,0
claude_modu,20627,4,2.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,0
claude_modu,22997,1,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0
claude_modu,32721,1,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0
claude_modu,8323,4,4.0,4.0,4.0,4.0,4.0,3.0,1.0,4.0,2
claude_modu,20217,3,4.0,3.0,3.0,3.0,0.0,0.0,0.0,3.0,0
claude_modu,23364,4,4.0,4.0,4.0,4.0,1.0,0.0,0.0,4.0,2
claude_modu,2221,4,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,2
claude_modu,4944,3,4.0,3.0,3.0,1.0,0.0,0.0,0.0,2.0,1
claude_modu,1482,4,,,,,,,,,0
claude_modu,8199,3,3.0,2.0,2.0,3.0,3.0,1.0,0.0,3.0,0
claude_modu,43956,4,4.0,3.0,3.0,4.0,1.0,0.0,0.0,4.0,0
claude_modu,24451,4,4.0,3.0,3.0,4.0,1.0,0.0,0.0,4.0,0
claude_modu,34378,4,4.0,4.0,4.0,3.0,3.0,1.0,0.0,4.0,2
claude_modu,29194,4,4.0,3.0,4.0,3.0,1.0,1.0,0.0,4.0,1
claude_modu,34032,4,4.0,4.0,4.0,4.0,4.0,1.0,1.0,4.0,2
claude_modu,27825,4,4.0,4.0,4.0,4.0,1.0,1.0,0.0,4.0,2
claude_modu,48880,3,,,,,,,,,1
claude_modu,20349,3,4.0,3.0,3.0,2.0,1.0,0.0,0.0,2.0,0
claude_modu,47161,4,4.0,4.0,4.0,1.0,1.0,0.0,0.0,4.0,1
claude_modu,9399,4,4.0,4.0,4.0,4.0,4.0,4.0,0.0,4.0,2
claude_modu,16699,4,4.0,4.0,4.0,4.0,3.0,2.0,1.0,4.0,1
claude_modu,34950,3,2.0,1.0,0.0,2.0,0.0,0.0,0.0,2.0,0
claude_modu,47767,4,4.0,3.0,3.0,3.0,1.0,0.0,0.0,4.0,2
claude_modu,20791,1,2.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0
claude_modu,42575,4,4.0,3.0,3.0,4.0,2.0,3.0,2.0,4.0,1
claude_modu,33502,4,4.0,4.0,4.0,4.0,3.0,1.0,1.0,4.0,2
claude_modu,35633,3,4.0,3.0,2.0,4.0,0.0,0.0,0.0,3.0,0
claude_modu,8278,3,3.0,2.0,2.0,3.0,0.0,0.0,0.0,2.0,0
claude_modu,35131,4,,,,,,,,,0
claude_modu,26971,3,2.0,0.0,0.0,,0.0,0.0,0.0,2.0,0
claude_modu,19155,4,4.0,4.0,4.0,4.0,4.0,4.0,1.0,4.0,2
claude_modu,34068,3,3.0,3.0,3.0,3.0,0.0,0.0,0.0,3.0,0
claude_modu,21822,4,3.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0
claude_modu,28595,4,4.0,4.0,4.0,4.0,4.0,4.0,1.0,4.0,2
claude_modu,8261,1,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0
claude_modu,21404,2,2.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0
claude_modu,9700,4,,,,,,,,,0
claude_modu,44367,3,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0
claude_modu,19942,4,4.0,3.0,3.0,1.0,1.0,1.0,0.0,3.0,0
claude_modu,13740,1,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0
claude_modu,34917,4,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0
claude_modu,29334,4,4.0,2.0,4.0,4.0,1.0,1.0,0.0,4.0,0
claude_modu,11451,4,4.0,4.0,4.0,4.0,3.0,1.0,0.0,4.0,0
claude_modu,801,4,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,2
claude_modu,4470,1,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0
claude_modu,170,4,4.0,4.0,4.0,4.0,0.0,2.0,0.0,4.0,0
claude_modu,17743,2,4.0,3.0,2.0,2.0,0.0,0.0,0.0,2.0,0
claude_modu,20179,4,,,,,,,,,0
claude_modu,17772,4,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0
claude_modu,41879,3,4.0,3.0,3.0,2.0,0.0,0.0,0.0,3.0,0
claude_modu,8871,3,2.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0
claude_modu,38134,4,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1
claude_modu,17209,4,4.0,4.0,4.0,4.0,4.0,1.0,0.0,4.0,0
claude_modu,26216,4,4.0,4.0,4.0,4.0,4.0,2.0,0.0,4.0,2
claude_modu,8702,4,4.0,4.0,4.0,4.0,3.0,1.0,0.0,4.0,2
claude_modu,9625,1,2.0,0.0,0.0,,0.0,0.0,0.0,2.0,0
claude_modu,19340,4,4.0,4.0,4.0,4.0,4.0,1.0,0.0,4.0,2
claude_modu,4287,3,,,,,,,,,0
claude_modu,17442,4,,,,,,,,,0
claude_modu,22235,1,,,,,,,,,0
claude_modu,3534,4,4.0,4.0,4.0,4.0,1.0,1.0,0.0,4.0,2
claude_modu,41251,3,,,,,,,,,0
claude_modu,49563,1,,,,,,,,,0
claude_modu,32646,4,,,,,,,,,0
claude_modu,38712,4,4.0,4.0,4.0,4.0,0.0,1.0,1.0,4.0,0
claude_modu,31852,4,4.0,4.0,4.0,4.0,4.0,2.0,0.0,4.0,1
claude_modu,33332,4,4.0,4.0,4.0,4.0,1.0,0.0,0.0,4.0,0
claude_modu,12141,4,4.0,3.0,3.0,2.0,1.0,1.0,0.0,4.0,0
