annotator_id,comment_id,sentiment,respect,insult,humiliate,status,dehumanize,violence,genocide,attack_defend,hatespeech
gpt-5_mono,2692,4,4.0,4.0,3.0,3.0,1.0,0.0,0.0,4.0,2
gpt-5_mono,34973,4,4.0,4.0,4.0,4.0,4.0,0.0,0.0,4.0,2
gpt-5_mono,28865,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
gpt-5_mono,40941,4,4.0,4.0,3.0,3.0,0.0,0.0,0.0,4.0,2
gpt-5_mono,664,3,2.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0
gpt-5_mono,38512,4,3.0,3.0,2.0,2.0,0.0,0.0,0.0,3.0,0
gpt-5_mono,25922,4,4.0,4.0,3.0,3.0,1.0,0.0,0.0,3.0,0
gpt-5_mono,9122,3,3.0,3.0,1.0,2.0,0.0,0.0,0.0,3.0,0
gpt-5_mono,41636,4,4.0,4.0,3.0,3.0,1.0,0.0,0.0,4.0,2
gpt-5_mono,39086,4,2.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0
gpt-5_mono,29244,1,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0
gpt-5_mono,22705,1,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0
gpt-5_mono,10256,4,4.0,4.0,3.0,3.0,0.0,0.0,0.0,4.0,0
gpt-5_mono,44997,4,4.0,4.0,3.0,4.0,0.0,0.0,0.0,4.0,2
gpt-5_mono,39035,4,4.0,4.0,3.0,3.0,1.0,0.0,0.0,4.0,2
gpt-5_mono,39668,4,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0
gpt-5_mono,23303,1,2.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0
gpt-5_mono,10093,4,4.0,4.0,4.0,4.0,2.0,1.0,0.0,4.0,2
gpt-5_mono,31961,4,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,2
gpt-5_mono,34628,1,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0
gpt-5_mono,10100,4,4.0,4.0,3.0,4.0,0.0,0.0,0.0,4.0,2
gpt-5_mono,43595,4,3.0,3.0,1.0,2.0,0.0,0.0,0.0,3.0,2
gpt-5_mono,37823,4,3.0,3.0,3.0,3.0,0.0,0.0,0.0,3.0,0
gpt-5_mono,45502,4,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0
gpt-5_mono,423,4,4.0,4.0,4.0,3.0,1.0,0.0,0.0,4.0,2
gpt-5_mono,46044,3,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0
gpt-5_mono,29732,4,4.0,4.0,3.0,3.0,1.0,3.0,0.0,4.0,2
gpt-5_mono,48719,4,4.0,4.0,4.0,3.0,0.0,0.0,0.0,4.0,2
gpt-5_mono,22043,4,,,,,,,,,1
gpt-5_mono,545,4,4.0,4.0,3.0,4.0,1.0,4.0,4.0,4.0,2
gpt-5_mono,30337,4,4.0,4.0,3.0,2.0,0.0,0.0,0.0,2.0,2
gpt-5_mono,28256,1,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0
gpt-5_mono,49482,4,3.0,3.0,2.0,3.0,0.0,0.0,0.0,3.0,2
gpt-5_mono,3428,4,3.0,1.0,1.0,2.0,0.0,0.0,0.0,3.0,0
gpt-5_mono,7000,4,4.0,4.0,3.0,3.0,0.0,0.0,0.0,4.0,2
gpt-5_mono,46047,4,4.0,4.0,4.0,4.0,1.0,0.0,0.0,4.0,2
gpt-5_mono,29144,3,3.0,3.0,2.0,3.0,0.0,0.0,0.0,3.0,0
gpt-5_mono,26417,4,4.0,4.0,3.0,4.0,3.0,0.0,0.0,4.0,2
gpt-5_mono,33697,4,4.0,4.0,4.0,3.0,1.0,0.0,0.0,4.0,2
gpt-5_mono,23985,4,1.0,0.0,1.0,2.0,1.0,0.0,0.0,1.0,0
gpt-5_mono,11495,4,4.0,4.0,4.0,4.0,3.0,3.0,0.0,4.0,2
gpt-5_mono,8783,4,4.0,4.0,3.0,4.0,1.0,0.0,0.0,4.0,2
gpt-5_mono,25361,0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0
gpt-5_mono,15535,4,4.0,4.0,3.0,3.0,0.0,0.0,0.0,4.0,2
gpt-5_mono,17766,3,4.0,4.0,3.0,3.0,1.0,0.0,0.0,4.0,2
gpt-5_mono,41122,2,2.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0
gpt-5_mono,7894,4,4.0,4.0,4.0,3.0,0.0,0.0,0.0,4.0,2
gpt-5_mono,1054,4,3.0,3.0,2.0,2.0,0.0,0.0,0.0,3.0,0
gpt-5_mono,26998,3,4.0,4.0,3.0,3.0,0.0,0.0,0.0,4.0,1
gpt-5_mono,41686,3,2.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0
gpt-5_mono,17158,4,4.0,4.0,4.0,4.0,1.0,0.0,0.0,4.0,2
gpt-5_mono,24488,4,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,2
gpt-5_mono,30967,4,4.0,4.0,3.0,3.0,1.0,0.0,0.0,4.0,2
gpt-5_mono,39321,4,1.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,0
gpt-5_mono,4811,4,4.0,4.0,2.0,4.0,1.0,4.0,4.0,4.0,0
gpt-5_mono,25872,3,3.0,3.0,2.0,3.0,0.0,1.0,0.0,3.0,2
gpt-5_mono,49844,4,4.0,4.0,3.0,3.0,0.0,0.0,0.0,4.0,2
gpt-5_mono,11055,1,,,,,,,,,0
gpt-5_mono,28790,4,3.0,4.0,3.0,2.0,0.0,0.0,0.0,3.0,2
gpt-5_mono,12264,2,2.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0
gpt-5_mono,9433,4,4.0,4.0,4.0,4.0,1.0,0.0,0.0,4.0,2
gpt-5_mono,30979,1,4.0,4.0,3.0,4.0,3.0,0.0,0.0,4.0,2
gpt-5_mono,38219,3,3.0,2.0,1.0,2.0,0.0,0.0,0.0,3.0,0
gpt-5_mono,40296,4,4.0,4.0,4.0,4.0,1.0,0.0,0.0,4.0,2
gpt-5_mono,31609,2,,,,,,,,,0
gpt-5_mono,42679,4,4.0,4.0,3.0,3.0,0.0,0.0,0.0,4.0,2
gpt-5_mono,7601,4,4.0,4.0,4.0,4.0,1.0,0.0,0.0,4.0,2
gpt-5_mono,4013,1,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0
gpt-5_mono,49416,4,4.0,4.0,3.0,3.0,1.0,0.0,0.0,4.0,2
gpt-5_mono,17219,2,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0
gpt-5_mono,38265,4,1.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,0
gpt-5_mono,32278,3,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0
gpt-5_mono,6610,4,3.0,3.0,3.0,3.0,0.0,0.0,0.0,3.0,2
gpt-5_mono,17349,3,2.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0
gpt-5_mono,43493,4,,,,,,,,,1
gpt-5_mono,10882,0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0
gpt-5_mono,18601,1,2.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0
gpt-5_mono,24837,4,4.0,4.0,4.0,4.0,3.0,3.0,0.0,4.0,2
gpt-5_mono,36080,0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0
gpt-5_mono,15023,4,4.0,4.0,4.0,3.0,1.0,1.0,0.0,4.0,0
gpt-5_mono,35708,3,2.0,1.0,0.0,2.0,0.0,0.0,0.0,3.0,0
gpt-5_mono,23275,1,2.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0
gpt-5_mono,8565,4,4.0,4.0,4.0,4.0,3.0,0.0,0.0,4.0,2
gpt-5_mono,3723,0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0
gpt-5_mono,15755,4,4.0,4.0,4.0,4.0,2.0,1.0,0.0,4.0,2
gpt-5_mono,11497,4,2.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,0
gpt-5_mono,2606,3,3.0,3.0,3.0,1.0,1.0,0.0,0.0,3.0,2
gpt-5_mono,39620,1,3.0,3.0,2.0,2.0,0.0,0.0,0.0,3.0,0
gpt-5_mono,18981,4,4.0,4.0,3.0,4.0,1.0,0.0,0.0,4.0,2
gpt-5_mono,48918,4,3.0,3.0,2.0,3.0,0.0,0.0,0.0,4.0,2
gpt-5_mono,28441,3,1.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0
gpt-5_mono,17827,4,3.0,4.0,3.0,3.0,0.0,0.0,0.0,3.0,1
gpt-5_mono,14685,0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0
gpt-5_mono,15663,3,3.0,3.0,1.0,2.0,0.0,0.0,0.0,3.0,2
gpt-5_mono,29587,4,4.0,4.0,4.0,3.0,3.0,0.0,0.0,4.0,2
gpt-5_mono,17550,1,,,,,,,,,0
gpt-5_mono,401,4,,,,,,,,,0
gpt-5_mono,5542,4,4.0,4.0,3.0,3.0,1.0,0.0,0.0,4.0,0
gpt-5_mono,15603,1,2.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0
gpt-5_mono,7304,4,4.0,4.0,4.0,4.0,1.0,0.0,0.0,4.0,2
gpt-5_mono,33377,4,3.0,3.0,2.0,2.0,0.0,0.0,0.0,3.0,2
gpt-5_mono,23414,3,3.0,1.0,0.0,2.0,0.0,0.0,0.0,3.0,0
gpt-5_mono,35744,4,4.0,4.0,4.0,4.0,1.0,3.0,0.0,4.0,0
gpt-5_mono,47262,4,3.0,3.0,1.0,2.0,0.0,0.0,0.0,3.0,0
gpt-5_mono,47522,4,4.0,4.0,3.0,2.0,1.0,0.0,0.0,4.0,2
gpt-5_mono,37285,1,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0
gpt-5_mono,7391,4,2.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0
gpt-5_mono,20627,4,2.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,0
gpt-5_mono,22997,0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0
gpt-5_mono,32721,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
gpt-5_mono,8323,4,4.0,4.0,4.0,4.0,3.0,1.0,0.0,4.0,2
gpt-5_mono,20217,3,3.0,3.0,2.0,3.0,0.0,0.0,0.0,3.0,0
gpt-5_mono,23364,4,4.0,4.0,4.0,4.0,3.0,0.0,0.0,4.0,2
gpt-5_mono,2221,4,4.0,4.0,4.0,4.0,1.0,4.0,0.0,4.0,2
gpt-5_mono,4944,2,2.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0
gpt-5_mono,1482,4,4.0,4.0,3.0,3.0,1.0,4.0,0.0,4.0,0
gpt-5_mono,8199,3,3.0,4.0,3.0,3.0,4.0,0.0,0.0,3.0,2
gpt-5_mono,43956,4,3.0,3.0,3.0,3.0,1.0,0.0,0.0,3.0,0
gpt-5_mono,24451,4,4.0,4.0,3.0,3.0,0.0,0.0,0.0,3.0,0
gpt-5_mono,34378,4,4.0,4.0,3.0,3.0,1.0,0.0,0.0,4.0,2
gpt-5_mono,29194,4,4.0,4.0,3.0,3.0,1.0,0.0,0.0,4.0,2
gpt-5_mono,34032,4,4.0,4.0,4.0,4.0,4.0,0.0,0.0,4.0,2
gpt-5_mono,27825,4,4.0,4.0,3.0,4.0,3.0,0.0,0.0,4.0,2
gpt-5_mono,48880,4,4.0,4.0,3.0,3.0,1.0,0.0,0.0,4.0,2
gpt-5_mono,20349,2,4.0,4.0,3.0,2.0,0.0,0.0,0.0,4.0,2
gpt-5_mono,47161,3,4.0,4.0,3.0,3.0,1.0,0.0,0.0,3.0,0
gpt-5_mono,9399,4,4.0,4.0,4.0,4.0,3.0,4.0,0.0,4.0,0
gpt-5_mono,16699,4,4.0,4.0,3.0,4.0,3.0,0.0,0.0,4.0,2
gpt-5_mono,34950,2,2.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0
gpt-5_mono,47767,4,3.0,3.0,2.0,2.0,0.0,0.0,0.0,3.0,2
gpt-5_mono,20791,1,3.0,3.0,1.0,2.0,0.0,0.0,0.0,3.0,2
gpt-5_mono,42575,4,4.0,4.0,3.0,4.0,1.0,3.0,1.0,4.0,0
gpt-5_mono,33502,4,4.0,4.0,3.0,3.0,1.0,0.0,0.0,4.0,2
gpt-5_mono,35633,4,4.0,4.0,3.0,3.0,0.0,0.0,0.0,4.0,2
gpt-5_mono,8278,3,3.0,3.0,3.0,3.0,0.0,0.0,0.0,3.0,2
gpt-5_mono,35131,4,3.0,3.0,3.0,3.0,1.0,0.0,0.0,4.0,0
gpt-5_mono,26971,3,2.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0
gpt-5_mono,19155,4,4.0,4.0,4.0,4.0,4.0,0.0,0.0,4.0,2
gpt-5_mono,34068,3,3.0,3.0,2.0,2.0,0.0,0.0,0.0,3.0,2
gpt-5_mono,21822,4,,,,,,,,,2
gpt-5_mono,28595,4,4.0,4.0,3.0,3.0,1.0,3.0,0.0,4.0,2
gpt-5_mono,8261,1,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0
gpt-5_mono,21404,2,2.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0
gpt-5_mono,9700,4,,,,,,,,,0
gpt-5_mono,44367,3,2.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0
gpt-5_mono,19942,4,3.0,4.0,3.0,3.0,1.0,0.0,0.0,3.0,0
gpt-5_mono,13740,1,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0
gpt-5_mono,34917,4,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0
gpt-5_mono,29334,3,,,,,,,,,0
gpt-5_mono,11451,4,4.0,4.0,3.0,4.0,1.0,0.0,0.0,4.0,0
gpt-5_mono,801,4,4.0,4.0,4.0,4.0,1.0,4.0,4.0,4.0,2
gpt-5_mono,4470,1,2.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0
gpt-5_mono,170,4,,,,,,,,,0
gpt-5_mono,17743,3,3.0,3.0,3.0,3.0,0.0,0.0,0.0,3.0,2
gpt-5_mono,20179,4,,,,,,,,,0
gpt-5_mono,17772,4,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2
gpt-5_mono,41879,3,2.0,1.0,0.0,2.0,0.0,0.0,0.0,2.0,0
gpt-5_mono,8871,3,1.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0
gpt-5_mono,38134,1,2.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0
gpt-5_mono,17209,4,4.0,4.0,4.0,4.0,3.0,0.0,0.0,4.0,2
gpt-5_mono,26216,4,4.0,4.0,4.0,4.0,4.0,3.0,0.0,4.0,2
gpt-5_mono,8702,4,4.0,4.0,4.0,4.0,3.0,1.0,0.0,4.0,2
gpt-5_mono,9625,1,2.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0
gpt-5_mono,19340,4,4.0,4.0,4.0,4.0,1.0,0.0,0.0,4.0,2
gpt-5_mono,4287,3,,,,,,,,,0
gpt-5_mono,17442,4,3.0,3.0,3.0,3.0,0.0,0.0,0.0,3.0,2
gpt-5_mono,22235,0,,,,,,,,,0
gpt-5_mono,3534,4,4.0,3.0,3.0,3.0,0.0,0.0,0.0,3.0,0
gpt-5_mono,41251,4,,,,,,,,,0
gpt-5_mono,49563,1,,,,,,,,,0
gpt-5_mono,32646,4,4.0,4.0,3.0,3.0,3.0,0.0,0.0,4.0,2
gpt-5_mono,38712,4,4.0,4.0,4.0,4.0,3.0,0.0,0.0,4.0,0
gpt-5_mono,31852,4,4.0,4.0,3.0,4.0,3.0,1.0,0.0,4.0,2
gpt-5_mono,33332,3,3.0,2.0,1.0,2.0,0.0,0.0,0.0,2.0,0
gpt-5_mono,12141,4,2.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0
claude_mono,43341,4,4.0,4.0,4.0,4.0,2.0,0.0,0.0,4.0,2
claude_mono,27447,4,1.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0
claude_mono,31223,1,1.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0
claude_mono,43580,4,4.0,4.0,4.0,4.0,2.0,0.0,0.0,4.0,1
claude_mono,48916,4,4.0,4.0,3.0,4.0,1.0,0.0,0.0,4.0,2
claude_mono,1793,4,4.0,4.0,4.0,4.0,3.0,0.0,0.0,4.0,0
claude_mono,19409,1,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0
claude_mono,22123,1,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0
claude_mono,47074,4,4.0,4.0,3.0,3.0,2.0,2.0,0.0,4.0,2
claude_mono,4519,4,4.0,4.0,4.0,4.0,2.0,4.0,3.0,4.0,2
claude_mono,45734,1,2.0,3.0,2.0,2.0,1.0,0.0,0.0,3.0,0
claude_mono,17591,4,3.0,3.0,2.0,3.0,1.0,0.0,0.0,3.0,0
claude_mono,42348,4,4.0,4.0,4.0,4.0,4.0,1.0,0.0,4.0,1
claude_mono,18591,1,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0
claude_mono,13108,4,,,,,,,,,0
claude_mono,28142,4,,,,,,,,,0
claude_mono,48308,1,2.0,2.0,1.0,2.0,1.0,0.0,0.0,1.0,0
claude_mono,30112,4,4.0,4.0,4.0,4.0,3.0,0.0,0.0,4.0,2
claude_mono,27958,1,,,,,,,,,0
claude_mono,40444,4,4.0,4.0,4.0,4.0,2.0,0.0,0.0,4.0,2
claude_mono,28360,4,3.0,3.0,2.0,3.0,1.0,0.0,0.0,3.0,0
claude_mono,46966,1,4.0,4.0,4.0,4.0,4.0,0.0,0.0,4.0,0
claude_mono,35364,4,4.0,4.0,4.0,4.0,3.0,0.0,0.0,4.0,2
claude_mono,37954,4,3.0,3.0,2.0,3.0,0.0,0.0,0.0,3.0,0
claude_mono,5761,1,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0
claude_mono,19725,1,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,0
claude_mono,364,4,4.0,4.0,4.0,4.0,2.0,0.0,0.0,4.0,2
claude_mono,12086,3,3.0,3.0,2.0,3.0,1.0,1.0,0.0,3.0,2
claude_mono,6365,4,4.0,4.0,4.0,4.0,3.0,0.0,0.0,4.0,2
claude_mono,17868,4,4.0,4.0,4.0,4.0,1.0,0.0,0.0,4.0,2
claude_mono,48954,4,4.0,4.0,4.0,4.0,1.0,0.0,0.0,4.0,1
claude_mono,39293,4,4.0,4.0,4.0,3.0,2.0,0.0,0.0,4.0,2
claude_mono,49699,3,1.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,0
claude_mono,30394,4,4.0,4.0,4.0,4.0,4.0,4.0,0.0,4.0,2
claude_mono,18941,1,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0
claude_mono,49707,3,3.0,3.0,2.0,3.0,0.0,0.0,0.0,3.0,0
claude_mono,36618,3,2.0,2.0,1.0,2.0,0.0,1.0,0.0,2.0,0
claude_mono,38486,4,,,,,,,,,0
claude_mono,38926,1,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0
claude_mono,7473,1,,,,,,,,,0
claude_mono,25763,1,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0
claude_mono,40133,4,4.0,4.0,4.0,4.0,1.0,0.0,0.0,4.0,2
claude_mono,17461,4,4.0,4.0,4.0,4.0,2.0,2.0,0.0,4.0,2
claude_mono,20571,3,3.0,3.0,2.0,3.0,1.0,0.0,0.0,3.0,0
claude_mono,45219,4,3.0,3.0,2.0,4.0,1.0,2.0,0.0,4.0,0
claude_mono,31146,3,2.0,2.0,2.0,2.0,0.0,2.0,0.0,1.0,0
claude_mono,6842,4,,,,,,,,,0
claude_mono,20274,3,3.0,3.0,2.0,3.0,0.0,0.0,0.0,3.0,0
claude_mono,14389,1,1.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0
claude_mono,9213,4,4.0,4.0,4.0,4.0,4.0,0.0,0.0,4.0,2
claude_mono,44044,4,4.0,4.0,4.0,3.0,1.0,1.0,0.0,4.0,2
claude_mono,2371,4,,,,,,,,,0
claude_mono,6454,3,3.0,3.0,2.0,3.0,0.0,0.0,0.0,3.0,0
claude_mono,47554,4,3.0,3.0,3.0,3.0,2.0,0.0,0.0,3.0,0
claude_mono,11911,4,4.0,4.0,4.0,4.0,3.0,2.0,0.0,4.0,0
claude_mono,21073,1,2.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0
