annotator_id,comment_id,sentiment,respect,insult,humiliate,status,dehumanize,violence,genocide,attack_defend,hatespeech
8413,8871,3.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,0.0
458,9122,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0
829,9122,3.0,3.0,3.0,3.0,4.0,3.0,2.0,1.0,3.0,0.0
4880,9122,3.0,3.0,3.0,1.0,2.0,1.0,1.0,1.0,2.0,0.0
5924,9122,3.0,4.0,4.0,4.0,2.0,3.0,0.0,0.0,3.0,0.0
2490,9213,4.0,4.0,4.0,4.0,3.0,3.0,1.0,0.0,3.0,2.0
4287,9213,4.0,4.0,4.0,3.0,4.0,1.0,0.0,0.0,4.0,0.0
7845,9213,4.0,4.0,4.0,4.0,4.0,3.0,1.0,0.0,4.0,2.0
8900,9399,4.0,4.0,4.0,4.0,4.0,4.0,3.0,0.0,4.0,0.0
9218,9399,3.0,4.0,1.0,1.0,2.0,1.0,3.0,1.0,3.0,0.0
9758,9399,4.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,4.0,2.0
159,9427,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,0.0
1314,9427,3.0,2.0,1.0,2.0,3.0,3.0,0.0,0.0,2.0,0.0
2624,9433,4.0,4.0,2.0,2.0,2.0,1.0,0.0,0.0,2.0,2.0
2775,9433,3.0,3.0,3.0,3.0,3.0,3.0,1.0,0.0,3.0,0.0
7379,9433,4.0,4.0,4.0,4.0,2.0,4.0,0.0,0.0,2.0,0.0
8115,9625,3.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0
6271,9700,4.0,4.0,4.0,4.0,3.0,3.0,1.0,0.0,3.0,1.0
9417,9700,4.0,4.0,4.0,4.0,3.0,2.0,4.0,0.0,4.0,2.0
7131,9911,4.0,4.0,3.0,3.0,3.0,2.0,1.0,1.0,3.0,2.0
8353,9911,4.0,4.0,4.0,3.0,4.0,3.0,1.0,0.0,4.0,2.0
10299,9911,3.0,3.0,3.0,2.0,2.0,1.0,0.0,0.0,2.0,1.0
205,10093,3.0,3.0,3.0,3.0,2.0,0.0,0.0,0.0,2.0,0.0
5320,10093,4.0,4.0,4.0,3.0,2.0,2.0,1.0,1.0,4.0,1.0
9149,10100,4.0,3.0,3.0,3.0,3.0,2.0,0.0,0.0,4.0,0.0
9154,10100,4.0,3.0,3.0,3.0,3.0,3.0,0.0,0.0,3.0,0.0
9473,10100,3.0,4.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0
135,10256,3.0,4.0,4.0,3.0,2.0,2.0,1.0,0.0,2.0,0.0
8770,10256,3.0,3.0,3.0,2.0,3.0,2.0,0.0,0.0,3.0,0.0
9061,10256,3.0,2.0,1.0,2.0,3.0,1.0,1.0,0.0,1.0,0.0
2089,10279,4.0,4.0,3.0,3.0,3.0,4.0,0.0,0.0,3.0,0.0
5461,10279,4.0,4.0,4.0,3.0,4.0,0.0,0.0,0.0,4.0,0.0
10548,10279,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,0.0
10989,10279,3.0,3.0,1.0,2.0,2.0,2.0,0.0,0.0,2.0,1.0
648,10882,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0
7717,10882,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
10514,10882,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
5079,10943,2.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0
5506,10943,1.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0
2358,11055,4.0,4.0,3.0,3.0,4.0,3.0,3.0,1.0,3.0,1.0
5168,11055,4.0,4.0,3.0,3.0,3.0,2.0,1.0,1.0,4.0,1.0
4089,11451,3.0,4.0,4.0,4.0,4.0,1.0,0.0,0.0,4.0,0.0
851,11495,4.0,4.0,4.0,3.0,4.0,3.0,4.0,0.0,4.0,2.0
2532,11495,3.0,1.0,3.0,3.0,3.0,3.0,0.0,0.0,3.0,0.0
4219,11495,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,2.0,0.0
10807,11495,3.0,4.0,3.0,4.0,3.0,4.0,3.0,0.0,3.0,0.0
444,11497,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,0.0
4903,11911,4.0,4.0,4.0,3.0,4.0,3.0,3.0,0.0,4.0,2.0
5090,11911,3.0,4.0,3.0,3.0,3.0,1.0,1.0,0.0,3.0,0.0
10545,11911,4.0,4.0,4.0,3.0,4.0,2.0,1.0,1.0,3.0,2.0
2878,12086,3.0,3.0,3.0,2.0,2.0,1.0,0.0,0.0,1.0,0.0
3153,12086,4.0,3.0,4.0,1.0,3.0,3.0,1.0,0.0,3.0,2.0
8730,12086,3.0,4.0,3.0,2.0,3.0,1.0,0.0,0.0,3.0,1.0
10006,12086,4.0,4.0,4.0,3.0,3.0,2.0,1.0,0.0,3.0,1.0
6908,12141,4.0,3.0,3.0,3.0,3.0,3.0,2.0,1.0,3.0,0.0
3357,12264,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,0.0
3618,12264,2.0,2.0,2.0,2.0,2.0,1.0,0.0,0.0,2.0,0.0
6433,12264,2.0,2.0,2.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0
5198,13108,4.0,4.0,4.0,3.0,4.0,3.0,4.0,4.0,4.0,0.0
10195,13108,4.0,2.0,2.0,0.0,4.0,3.0,4.0,4.0,4.0,0.0
9747,13740,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0
10218,13740,1.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,2.0,0.0
1543,13743,4.0,4.0,4.0,4.0,3.0,4.0,1.0,0.0,4.0,2.0
5447,13743,4.0,4.0,4.0,4.0,4.0,3.0,1.0,1.0,4.0,0.0
9326,13743,4.0,4.0,3.0,3.0,3.0,3.0,0.0,0.0,3.0,2.0
1957,14389,1.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,0.0
7517,14389,1.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0
10498,14389,3.0,2.0,2.0,3.0,2.0,2.0,3.0,2.0,2.0,0.0
3230,14685,1.0,1.0,1.0,2.0,2.0,2.0,0.0,0.0,1.0,0.0
4764,14685,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0
6386,14685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8462,15023,4.0,4.0,4.0,4.0,3.0,3.0,3.0,0.0,4.0,0.0
9595,15023,3.0,4.0,3.0,2.0,2.0,3.0,1.0,0.0,2.0,0.0
5516,15535,3.0,3.0,3.0,2.0,2.0,1.0,1.0,0.0,3.0,1.0
1922,15603,2.0,2.0,1.0,0.0,2.0,1.0,0.0,0.0,2.0,0.0
4785,15603,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0
5770,15663,3.0,3.0,3.0,2.0,3.0,2.0,0.0,0.0,3.0,0.0
8940,15663,3.0,3.0,2.0,2.0,2.0,1.0,0.0,0.0,3.0,0.0
9775,15663,3.0,3.0,1.0,1.0,3.0,0.0,0.0,0.0,3.0,0.0
5365,15755,4.0,4.0,4.0,4.0,2.0,4.0,0.0,0.0,4.0,0.0
1236,16086,3.0,3.0,2.0,2.0,1.0,1.0,0.0,0.0,3.0,0.0
4225,16086,3.0,3.0,3.0,3.0,2.0,3.0,1.0,1.0,3.0,0.0
6249,16086,3.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0,3.0,0.0
7081,16086,2.0,3.0,2.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0
6634,16699,4.0,4.0,4.0,4.0,4.0,4.0,1.0,1.0,4.0,2.0
10349,16699,4.0,3.0,3.0,3.0,3.0,3.0,1.0,0.0,3.0,0.0
5522,17158,4.0,4.0,4.0,4.0,3.0,0.0,0.0,0.0,2.0,2.0
6263,17209,4.0,1.0,3.0,3.0,2.0,3.0,1.0,1.0,1.0,1.0
9229,17209,3.0,2.0,1.0,1.0,2.0,2.0,0.0,0.0,1.0,2.0
8790,17219,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,0.0
32,17349,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0
1036,17349,3.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,0.0
5057,17349,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,3.0,0.0
4497,17442,4.0,3.0,3.0,3.0,3.0,3.0,1.0,0.0,3.0,0.0
4328,17461,4.0,4.0,4.0,3.0,3.0,3.0,3.0,1.0,3.0,2.0
5156,17461,4.0,4.0,3.0,0.0,4.0,1.0,1.0,1.0,3.0,0.0
8015,17461,4.0,4.0,4.0,4.0,3.0,1.0,3.0,0.0,4.0,1.0
536,17550,3.0,3.0,3.0,1.0,2.0,1.0,0.0,0.0,2.0,0.0
1319,17591,3.0,3.0,3.0,3.0,3.0,1.0,0.0,0.0,3.0,0.0
8823,17591,3.0,3.0,3.0,2.0,3.0,2.0,1.0,1.0,3.0,0.0
8489,17743,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0
144,17766,3.0,4.0,3.0,3.0,3.0,3.0,0.0,0.0,3.0,2.0
8824,17766,4.0,4.0,4.0,4.0,2.0,3.0,2.0,2.0,2.0,2.0
9092,17766,4.0,4.0,4.0,4.0,2.0,3.0,2.0,0.0,3.0,2.0
6022,17772,4.0,0.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0
6,17827,3.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,0.0
4646,17827,3.0,3.0,3.0,1.0,3.0,1.0,0.0,0.0,3.0,0.0
3133,17868,4.0,4.0,3.0,2.0,2.0,2.0,0.0,0.0,2.0,2.0
5537,17868,3.0,3.0,3.0,2.0,2.0,2.0,1.0,0.0,2.0,2.0
5126,18591,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0
3840,18601,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0
4947,18601,2.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0
10695,18601,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0
1046,18941,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
1676,18941,1.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0
2276,18941,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
5186,18941,4.0,1.0,2.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0
1336,18981,4.0,4.0,4.0,4.0,4.0,4.0,2.0,2.0,2.0,0.0
1492,18981,4.0,4.0,3.0,2.0,3.0,1.0,0.0,0.0,3.0,0.0
302,19155,3.0,3.0,3.0,3.0,2.0,3.0,1.0,1.0,3.0,2.0
8995,19155,4.0,4.0,4.0,3.0,2.0,1.0,1.0,1.0,3.0,0.0
3361,19340,4.0,4.0,4.0,4.0,4.0,4.0,2.0,1.0,4.0,2.0
722,19409,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3897,19409,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
5958,19409,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0
9694,19409,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0
1395,19725,4.0,4.0,3.0,3.0,2.0,2.0,2.0,0.0,3.0,0.0
1814,19725,4.0,4.0,4.0,4.0,2.0,3.0,1.0,0.0,2.0,0.0
8599,19942,2.0,3.0,3.0,4.0,2.0,4.0,1.0,0.0,2.0,0.0
1160,20138,4.0,3.0,1.0,3.0,3.0,2.0,0.0,0.0,2.0,0.0
9539,20138,3.0,3.0,2.0,3.0,2.0,1.0,0.0,0.0,2.0,0.0
4085,20179,3.0,2.0,1.0,1.0,1.0,2.0,1.0,0.0,2.0,0.0
8520,20217,3.0,3.0,3.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0
8992,20217,2.0,1.0,3.0,3.0,2.0,3.0,1.0,0.0,3.0,0.0
11060,20217,3.0,3.0,3.0,2.0,2.0,0.0,0.0,0.0,3.0,0.0
8178,20274,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0
9231,20274,2.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0
9896,20274,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,0.0
1161,20349,2.0,2.0,1.0,1.0,2.0,1.0,0.0,0.0,2.0,1.0
5857,20349,3.0,4.0,3.0,3.0,2.0,2.0,0.0,0.0,3.0,2.0
121,20571,3.0,3.0,3.0,3.0,3.0,3.0,0.0,0.0,3.0,0.0
531,20571,4.0,4.0,4.0,3.0,2.0,2.0,1.0,0.0,4.0,0.0
5902,20571,3.0,2.0,2.0,1.0,2.0,0.0,0.0,0.0,3.0,0.0
9916,20571,4.0,4.0,4.0,2.0,3.0,2.0,2.0,1.0,3.0,0.0
7382,20627,4.0,4.0,4.0,4.0,2.0,0.0,0.0,0.0,4.0,0.0
119,20791,2.0,2.0,1.0,2.0,2.0,1.0,0.0,0.0,2.0,1.0
3403,21073,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
5099,21073,3.0,2.0,2.0,0.0,2.0,1.0,0.0,0.0,2.0,0.0
5815,21073,2.0,2.0,2.0,2.0,2.0,2.0,1.0,0.0,2.0,0.0
6719,21073,3.0,3.0,3.0,2.0,3.0,1.0,0.0,0.0,3.0,0.0
4264,21404,2.0,2.0,1.0,3.0,2.0,1.0,3.0,3.0,2.0,0.0
8919,21822,3.0,3.0,3.0,3.0,2.0,1.0,1.0,1.0,3.0,0.0
3544,22043,3.0,4.0,4.0,3.0,3.0,0.0,0.0,0.0,3.0,0.0
3708,22043,4.0,4.0,4.0,4.0,4.0,3.0,3.0,0.0,4.0,0.0
7080,22043,3.0,3.0,3.0,3.0,3.0,3.0,1.0,0.0,3.0,0.0
10038,22043,2.0,3.0,2.0,3.0,2.0,3.0,1.0,0.0,3.0,0.0
1084,22123,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0
2478,22123,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0
9639,22123,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
10694,22123,2.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0
3622,22235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
815,22705,3.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0
3317,22705,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,0.0
5070,22705,2.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0
7972,22705,1.0,0.0,0.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0
5134,22997,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0
9351,22997,2.0,1.0,1.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0
10759,22997,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,0.0
5181,23275,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0
10749,23275,2.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0
6177,23303,3.0,3.0,2.0,2.0,2.0,1.0,0.0,0.0,2.0,0.0
6346,23303,1.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0
3009,23364,4.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,0.0
3233,23364,4.0,4.0,3.0,2.0,3.0,2.0,1.0,0.0,3.0,0.0
7247,23364,3.0,3.0,3.0,2.0,3.0,1.0,0.0,0.0,2.0,0.0
377,23414,3.0,3.0,2.0,3.0,2.0,1.0,1.0,0.0,2.0,0.0
6090,23414,3.0,2.0,2.0,1.0,2.0,1.0,1.0,0.0,3.0,0.0
989,23985,3.0,2.0,1.0,1.0,2.0,1.0,0.0,0.0,1.0,2.0
7238,23985,2.0,2.0,3.0,2.0,2.0,2.0,0.0,3.0,2.0,0.0
8588,23985,3.0,2.0,1.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0
3786,24451,4.0,3.0,3.0,3.0,3.0,3.0,1.0,1.0,2.0,0.0
4807,24451,3.0,4.0,3.0,3.0,3.0,1.0,1.0,0.0,2.0,0.0
2298,24488,4.0,4.0,2.0,2.0,2.0,2.0,3.0,2.0,3.0,2.0
5801,24488,4.0,4.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,1.0
6806,24488,4.0,4.0,4.0,3.0,3.0,3.0,3.0,4.0,4.0,2.0
9914,24488,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,2.0
555,24837,4.0,4.0,4.0,4.0,3.0,3.0,3.0,1.0,4.0,2.0
2302,24837,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,4.0,2.0
315,25361,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
8284,25361,1.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0
8444,25361,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
4994,25391,4.0,4.0,4.0,3.0,3.0,3.0,4.0,2.0,4.0,2.0
6701,25391,4.0,2.0,1.0,0.0,2.0,0.0,1.0,1.0,2.0,1.0
9301,25391,4.0,4.0,4.0,3.0,2.0,1.0,3.0,1.0,3.0,2.0
3834,25763,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
6608,25763,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,0.0
9222,25763,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,0.0
2194,25785,4.0,4.0,4.0,3.0,3.0,4.0,1.0,0.0,3.0,2.0
4553,25785,4.0,4.0,3.0,3.0,2.0,3.0,2.0,0.0,3.0,0.0
5056,25785,4.0,4.0,3.0,3.0,3.0,3.0,1.0,0.0,3.0,0.0
